"No.","Time","Source","Destination","Protocol","Length","Info"
"1220","4.484596535","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1221","4.484647307","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=180288 Win=184832 Len=0 TSval=2704091767 TSecr=2549399524"
"1222","4.486538525","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1223","4.486559677","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=171933 Win=184832 Len=0 TSval=2704091767 TSecr=2549399517"
"1224","4.486865031","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1225","4.487071951","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1226","4.487081146","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=174701 Win=184832 Len=0 TSval=2704091767 TSecr=2549399526"
"1227","4.487386784","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1228","4.487727699","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1229","4.487736288","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=177469 Win=184832 Len=0 TSval=2704091767 TSecr=2549399526"
"1230","4.489628607","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1231","4.489748357","10.7.174.111","192.168.42.169","HTTP","1013","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1232","4.489759128","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=3856 Ack=179800 Win=184832 Len=0 TSval=2704091768 TSecr=2549399526"
"1233","4.494290243","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1234","4.494510721","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1235","4.494522487","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=183056 Win=184832 Len=0 TSval=2704091769 TSecr=2549399528"
"1236","4.494823497","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1237","4.495237731","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1238","4.495247545","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=185824 Win=184832 Len=0 TSval=2704091769 TSecr=2549399528"
"1239","4.495598123","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1240","4.495877577","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1241","4.495887202","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=188592 Win=184832 Len=0 TSval=2704091769 TSecr=2549399528"
"1242","4.500865086","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1243","4.504204769","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1244","4.504222284","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=191360 Win=184832 Len=0 TSval=2704091772 TSecr=2549399529"
"1245","4.504657414","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1246","4.504814856","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1247","4.504826133","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=194128 Win=184832 Len=0 TSval=2704091772 TSecr=2549399529"
"1248","4.505490630","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1249","4.505822249","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1250","4.505835411","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=196896 Win=184832 Len=0 TSval=2704091772 TSecr=2549399529"
"1251","4.508954540","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1252","4.509098948","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1253","4.509111815","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=199664 Win=184832 Len=0 TSval=2704091773 TSecr=2549399531"
"1254","4.509391918","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1255","4.509803835","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1256","4.509816732","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=202432 Win=184832 Len=0 TSval=2704091773 TSecr=2549399531"
"1257","4.510092113","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1258","4.510397715","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1259","4.510405157","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=205200 Win=184832 Len=0 TSval=2704091773 TSecr=2549399531"
"1260","4.510750713","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1261","4.512558035","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1262","4.512576843","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=207968 Win=184832 Len=0 TSval=2704091774 TSecr=2549399531"
"1263","4.512909576","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1264","4.513091604","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1265","4.513099164","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=210736 Win=184832 Len=0 TSval=2704091774 TSecr=2549399532"
"1266","4.513546717","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1267","4.514817196","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1268","4.514841195","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=213504 Win=184832 Len=0 TSval=2704091774 TSecr=2549399532"
"1269","4.515220221","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1270","4.515478915","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1271","4.515489358","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=216272 Win=184832 Len=0 TSval=2704091774 TSecr=2549399533"
"1272","4.516131009","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1273","4.517796564","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1274","4.517809529","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=219040 Win=184832 Len=0 TSval=2704091775 TSecr=2549399533"
"1275","4.518218272","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1276","4.518341955","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1277","4.518348889","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=221808 Win=184832 Len=0 TSval=2704091775 TSecr=2549399534"
"1278","4.519083493","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1279","4.520615884","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1280","4.520634040","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=224576 Win=184832 Len=0 TSval=2704091776 TSecr=2549399534"
"1281","4.520924845","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1282","4.521229969","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1283","4.521239169","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=227344 Win=184832 Len=0 TSval=2704091776 TSecr=2549399534"
"1284","4.521624728","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1285","4.522918108","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1286","4.522926894","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=230112 Win=184832 Len=0 TSval=2704091776 TSecr=2549399534"
"1287","4.523310886","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1288","4.523464069","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1289","4.523469502","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=232880 Win=184832 Len=0 TSval=2704091776 TSecr=2549399535"
"1290","4.524098720","10.7.174.111","192.168.42.169","HTTP","1064","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1291","4.567960960","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7308 Ack=233878 Win=184832 Len=0 TSval=2704091788 TSecr=2549399535"
"1292","4.580876315","192.168.42.169","10.7.174.111","HTTP","591","GET /sites/default/themes/acquia_prosper/design_packs/gray/images/secondary-menu-bg.png HTTP/1.1 "
"1293","4.581479858","192.168.42.169","10.7.174.111","HTTP","589","GET /sites/default/themes/acquia_prosper/design_packs/gray/images/primary-menu-bg.png HTTP/1.1 "
"1294","4.582074778","192.168.42.169","10.7.174.111","HTTP","496","GET /misc/menu-leaf.png HTTP/1.1 "
"1295","4.582683685","192.168.42.169","10.7.174.111","HTTP","501","GET /misc/menu-collapsed.png HTTP/1.1 "
"1296","4.584327274","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1297","4.584354208","10.7.174.111","192.168.42.169","HTTP","75","HTTP/1.1 200 OK  (PNG)"
"1298","4.584361560","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=4381 Ack=181193 Win=184832 Len=0 TSval=2704091792 TSecr=2549399550"
"1299","4.584927269","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1300","4.584950763","10.7.174.111","192.168.42.169","HTTP","143","HTTP/1.1 200 OK  (PNG)"
"1301","4.584954607","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=7831 Ack=235339 Win=184832 Len=0 TSval=2704091792 TSecr=2549399550"
"1302","4.585312633","10.7.174.111","192.168.42.169","HTTP","613","HTTP/1.1 200 OK  (PNG)"
"1303","4.585338564","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=4376 Ack=162397 Win=184832 Len=0 TSval=2704091792 TSecr=2549399550"
"1304","4.585762263","10.7.174.111","192.168.42.169","HTTP","527","HTTP/1.1 200 OK  (PNG)"
"1305","4.585783147","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=4741 Ack=172884 Win=184832 Len=0 TSval=2704091792 TSecr=2549399551"
"1306","4.605173056","192.168.42.169","10.7.174.111","HTTP","578","GET /sites/default/modules/panels/plugins/styles/corners/shadow-t.png HTTP/1.1 "
"1307","4.606548297","192.168.42.169","10.7.174.111","HTTP","581","GET /sites/default/modules/panels/plugins/styles/corners/corner-bits.png HTTP/1.1 "
"1308","4.607935078","192.168.42.169","10.7.174.111","HTTP","578","GET /sites/default/modules/panels/plugins/styles/corners/shadow-l.png HTTP/1.1 "
"1309","4.608766448","192.168.42.169","10.7.174.111","HTTP","578","GET /sites/default/modules/panels/plugins/styles/corners/shadow-r.png HTTP/1.1 "
"1310","4.609365141","192.168.42.169","10.7.174.111","HTTP","578","GET /sites/default/modules/panels/plugins/styles/corners/shadow-b.png HTTP/1.1 "
"1311","4.609385266","10.7.174.111","192.168.42.169","HTTP","558","HTTP/1.1 200 OK  (PNG)"
"1312","4.609943808","192.168.42.169","10.7.174.111","HTTP","586","GET /sites/default/themes/acquia_prosper/design_packs/gray/images/list-level-1.png HTTP/1.1 "
"1313","4.610204429","10.7.174.111","192.168.42.169","HTTP","934","HTTP/1.1 200 OK  (PNG)"
"1314","4.611093608","192.168.42.169","10.7.174.111","HTTP","584","GET /sites/default/themes/acquia_prosper/design_packs/gray/images/pager-next.png HTTP/1.1 "
"1315","4.611629806","192.168.42.169","10.7.174.111","HTTP","584","GET /sites/default/themes/acquia_prosper/design_packs/gray/images/pager-last.png HTTP/1.1 "
"1316","4.611873856","10.7.174.111","192.168.42.169","HTTP","556","HTTP/1.1 200 OK  (PNG)"
"1317","4.612078505","10.7.174.111","192.168.42.169","HTTP","556","HTTP/1.1 200 OK  (PNG)"
"1318","4.612602253","10.7.174.111","192.168.42.169","HTTP","559","HTTP/1.1 200 OK  (PNG)"
"1319","4.613645267","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1320","4.613997328","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1321","4.614016136","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=5413 Ack=184453 Win=184832 Len=0 TSval=2704091799 TSecr=2549399557"
"1322","4.614236334","10.7.174.111","192.168.42.169","HTTP","1261","HTTP/1.1 200 OK  (PNG)"
"1323","4.614429069","10.7.174.111","192.168.42.169","HTTP","747","HTTP/1.1 200 OK  (PNG)"
"1324","4.614801624","10.7.174.111","192.168.42.169","HTTP","779","HTTP/1.1 200 OK  (PNG)"
"1325","4.634425267","192.168.42.169","10.7.174.111","HTTP","556","GET /sites/all/modules/jcarousel/skins/tango/arrows.png HTTP/1.1 "
"1326","4.636353681","192.168.42.169","10.7.174.111","HTTP","590","GET /sites/default/modules/views_nivo_slider/styles/default/bullets.png HTTP/1.1 "
"1327","4.637458381","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1328","4.638900078","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1329","4.638921366","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=5903 Ack=188416 Win=184832 Len=0 TSval=2704091805 TSecr=2549399563"
"1330","4.639210150","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1331","4.639393891","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1332","4.639401622","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=5903 Ack=191184 Win=184832 Len=0 TSval=2704091805 TSecr=2549399563"
"1333","4.639860899","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1334","4.640132633","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1335","4.640141775","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=5903 Ack=193952 Win=184832 Len=0 TSval=2704091806 TSecr=2549399563"
"1336","4.640489876","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1337","4.642203759","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1338","4.642223316","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=5903 Ack=196720 Win=184832 Len=0 TSval=2704091806 TSecr=2549399563"
"1339","4.642661169","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1340","4.642768382","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1341","4.642917212","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=5903 Ack=199488 Win=184832 Len=0 TSval=2704091806 TSecr=2549399563"
"1342","4.643230992","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1343","4.643481606","10.7.174.111","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1344","4.643510060","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=5903 Ack=202256 Win=184832 Len=0 TSval=2704091806 TSecr=2549399563"
"1345","4.643563429","10.7.174.111","192.168.42.169","HTTP","661","HTTP/1.1 200 OK  (PNG)"
"1346","4.644308900","10.7.174.111","192.168.42.169","HTTP","929","HTTP/1.1 200 OK  (PNG)"
"1347","4.651991008","192.168.42.169","10.7.174.111","TCP","66","43880  >  80 [ACK] Seq=4888 Ack=162887 Win=184832 Len=0 TSval=2704091809 TSecr=2549399557"
"1348","4.655961688","192.168.42.169","10.7.174.111","TCP","66","43878  >  80 [ACK] Seq=4419 Ack=86526 Win=184832 Len=0 TSval=2704091810 TSecr=2549399558"
"1349","4.655979466","192.168.42.169","10.7.174.111","TCP","66","43870  >  80 [ACK] Seq=6179 Ack=146330 Win=184832 Len=0 TSval=2704091810 TSecr=2549399557"
"1350","4.655983027","192.168.42.169","10.7.174.111","TCP","66","43876  >  80 [ACK] Seq=5253 Ack=173374 Win=184832 Len=0 TSval=2704091810 TSecr=2549399557"
"1351","4.683962970","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=5903 Ack=202851 Win=184832 Len=0 TSval=2704091817 TSecr=2549399563"
"1352","4.691972732","192.168.42.169","10.7.174.111","TCP","66","43874  >  80 [ACK] Seq=9388 Ack=237751 Win=184832 Len=0 TSval=2704091819 TSecr=2549399564"
"1353","4.728429452","192.168.42.169","10.7.174.111","HTTP","459","GET /sites/default/themes/acquia_prosper/favicon.ico HTTP/1.1 "
"1354","4.731582357","10.7.174.111","192.168.42.169","HTTP","1317","HTTP/1.1 200 OK  (image/x-icon)"
"1355","4.731641532","192.168.42.169","10.7.174.111","TCP","66","43872  >  80 [ACK] Seq=6296 Ack=204102 Win=184832 Len=0 TSval=2704091828 TSecr=2549399587"
"1356","5.107982142","192.168.42.169","10.7.10.1","TCP","66","35686  >  80 [ACK] Seq=1 Ack=1 Win=229 Len=0 TSval=2920288160 TSecr=4254585913"
"1357","5.118571384","10.7.10.1","192.168.42.169","TCP","66","[TCP ACKed unseen segment] 80  >  35686 [ACK] Seq=1 Ack=2 Win=227 Len=0 TSval=4254597179 TSecr=2920219861"
"1358","7.435100212","10.10.78.22","192.168.42.169","HTTP","105","HTTP/1.0 200 Connection established "
"1359","7.435146936","192.168.42.169","10.10.78.22","TCP","66","57216  >  3128 [ACK] Seq=230 Ack=40 Win=29312 Len=0 TSval=3282695180 TSecr=38202472"
"1360","7.435581392","192.168.42.169","10.10.78.22","TLSv1.2","267","Client Hello"
"1361","7.437871326","10.10.78.22","192.168.42.169","TCP","66","3128  >  57216 [ACK] Seq=40 Ack=431 Win=16640 Len=0 TSval=38202628 TSecr=3282695180"
"1362","8.258937593","10.10.78.22","192.168.42.169","TLSv1.2","1450","Server Hello"
"1363","8.261071274","10.10.78.22","192.168.42.169","TCP","1450","[TCP segment of a reassembled PDU]"
"1364","8.261104575","192.168.42.169","10.10.78.22","TCP","66","57216  >  3128 [ACK] Seq=431 Ack=2808 Win=35072 Len=0 TSval=3282695387 TSecr=38202699"
"1365","8.306305464","10.10.78.22","192.168.42.169","TLSv1.2","432","Certificate, Server Key Exchange, Server Hello Done"
"1367","8.314038201","192.168.42.169","10.10.78.22","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Hello Request, Hello Request"
"1368","8.314155784","192.168.42.169","10.10.78.22","TCP","1450","[TCP segment of a reassembled PDU]"
"1369","8.314162820","192.168.42.169","10.10.78.22","TLSv1.2","266","Application Data"
"1371","8.326825237","10.10.78.22","192.168.42.169","TCP","66","3128  >  57216 [ACK] Seq=3174 Ack=557 Win=16640 Len=0 TSval=38202851 TSecr=3282695400"
"1372","8.326825527","10.10.78.22","192.168.42.169","TCP","66","3128  >  57216 [ACK] Seq=3174 Ack=1941 Win=19584 Len=0 TSval=38202851 TSecr=3282695400"
"1374","8.329279266","10.10.78.22","192.168.42.169","TCP","66","3128  >  57216 [ACK] Seq=3174 Ack=2141 Win=22400 Len=0 TSval=38202851 TSecr=3282695400"
"1376","8.408497058","192.168.42.169","40.77.226.250","TCP","74","45218  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1930725543 TSecr=0 WS=128"
"1377","8.573348059","40.77.226.250","192.168.42.169","TCP","74","443  >  45218 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1380 WS=256 SACK_PERM=1 TSval=12833470 TSecr=1930725543"
"1378","8.573377640","192.168.42.169","40.77.226.250","TCP","66","45218  >  443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=1930725584 TSecr=12833470"
"1379","8.573578397","192.168.42.169","40.77.226.250","TLSv1.2","376","Client Hello"
"1380","8.608532452","10.10.78.22","192.168.42.169","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"1381","8.627428333","10.10.78.22","192.168.42.169","TLSv1.2","719","Application Data"
"1382","8.627504378","192.168.42.169","10.10.78.22","TCP","66","57216  >  3128 [ACK] Seq=2141 Ack=3878 Win=40576 Len=0 TSval=3282695478 TSecr=38202921"
"1383","8.627705643","10.10.78.22","192.168.42.169","TCP","1434","[TCP segment of a reassembled PDU]"
"1384","8.627819149","10.10.78.22","192.168.42.169","TLSv1.2","155","Application Data, Application Data"
"1385","8.627824206","192.168.42.169","10.10.78.22","TCP","66","57216  >  3128 [ACK] Seq=2141 Ack=5335 Win=43520 Len=0 TSval=3282695478 TSecr=38202926"
"1386","8.646600385","192.168.42.169","10.10.78.22","TCP","74","57220  >  3128 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3282695483 TSecr=0 WS=128"
"1387","8.648505318","10.10.78.22","192.168.42.169","TCP","74","3128  >  57220 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1396 SACK_PERM=1 TSval=38202931 TSecr=3282695483 WS=128"
"1388","8.648537721","192.168.42.169","10.10.78.22","TCP","66","57220  >  3128 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3282695484 TSecr=38202931"
"1389","8.648702635","192.168.42.169","10.10.78.22","HTTP","299","CONNECT token.services.mozilla.com:443 HTTP/1.1 "
"1390","8.650858821","10.10.78.22","192.168.42.169","TCP","66","3128  >  57220 [ACK] Seq=1 Ack=234 Win=15616 Len=0 TSval=38202932 TSecr=3282695484"
"1391","8.726469473","40.77.226.250","192.168.42.169","TCP","1434","[TCP segment of a reassembled PDU]"
"1392","8.726531533","192.168.42.169","40.77.226.250","TCP","66","45218  >  443 [ACK] Seq=311 Ack=1369 Win=32128 Len=0 TSval=1930725622 TSecr=12833486"
"1393","8.726585190","40.77.226.250","192.168.42.169","TCP","1434","[TCP segment of a reassembled PDU]"
"1394","8.726598268","192.168.42.169","40.77.226.250","TCP","66","45218  >  443 [ACK] Seq=311 Ack=2737 Win=35072 Len=0 TSval=1930725622 TSecr=12833486"
"1395","8.726763925","40.77.226.250","192.168.42.169","TLSv1.2","881","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1396","8.726786761","192.168.42.169","40.77.226.250","TCP","66","45218  >  443 [ACK] Seq=311 Ack=3552 Win=37760 Len=0 TSval=1930725622 TSecr=12833486"
"1397","8.734281814","192.168.42.169","40.77.226.250","TLSv1.2","248","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1398","8.886471474","40.77.226.250","192.168.42.169","TLSv1.2","173","Change Cipher Spec, Encrypted Handshake Message"
"1399","8.887358863","192.168.42.169","40.77.226.250","TLSv1.2","1434","Application Data"
"1400","8.887379677","192.168.42.169","40.77.226.250","TLSv1.2","196","Application Data"
"1401","9.022548437","10.10.78.22","192.168.42.169","HTTP","105","HTTP/1.0 200 Connection established "
"1402","9.022579603","192.168.42.169","10.10.78.22","TCP","66","57220  >  3128 [ACK] Seq=234 Ack=40 Win=29312 Len=0 TSval=3282695577 TSecr=38203023"
"1403","9.022917603","192.168.42.169","10.10.78.22","TLSv1.2","269","Client Hello"
"1404","9.025106281","10.10.78.22","192.168.42.169","TCP","66","3128  >  57220 [ACK] Seq=40 Ack=437 Win=16640 Len=0 TSval=38203025 TSecr=3282695577"
"1405","9.037166433","40.77.226.250","192.168.42.169","TCP","66","443  >  45218 [ACK] Seq=3659 Ack=1991 Win=131328 Len=0 TSval=12833518 TSecr=1930725662"
"1406","9.127455821","40.77.226.250","192.168.42.169","TLSv1.2","423","Application Data"
"1407","9.128103095","192.168.42.169","40.77.226.250","TLSv1.2","151","Encrypted Alert"
"1408","9.128165519","192.168.42.169","40.77.226.250","TCP","66","45218  >  443 [FIN, ACK] Seq=2076 Ack=4017 Win=40576 Len=0 TSval=1930725723 TSecr=12833527"
"1411","9.183988731","192.168.42.169","10.10.78.22","TCP","66","57188  >  3128 [ACK] Seq=1 Ack=1 Win=257 Len=0 TSval=3282695618 TSecr=38200552"
"1412","9.186530404","10.10.78.22","192.168.42.169","TCP","66","[TCP ACKed unseen segment] 3128  >  57188 [ACK] Seq=1 Ack=2 Win=130 Len=0 TSval=38203066 TSecr=3282693105"
"1413","9.279549741","40.77.226.250","192.168.42.169","TCP","66","443  >  45218 [ACK] Seq=4017 Ack=2077 Win=131072 Len=0 TSval=12833542 TSecr=1930725723"
"1414","9.312026633","10.10.78.22","192.168.42.169","TLSv1.2","1450","Server Hello"
"1415","9.312159214","10.10.78.22","192.168.42.169","TLSv1.2","1450","Certificate[TCP segment of a reassembled PDU]"
"1416","9.312181780","192.168.42.169","10.10.78.22","TCP","66","57220  >  3128 [ACK] Seq=437 Ack=2808 Win=35072 Len=0 TSval=3282695650 TSecr=38203097"
"1417","9.312243322","10.10.78.22","192.168.42.169","TLSv1.2","286","Server Key Exchange, Server Hello Done"
"1418","9.317852010","192.168.42.169","10.10.78.22","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Hello Request, Hello Request"
"1419","9.318107881","192.168.42.169","10.10.78.22","OCSP","529","[TCP Previous segment not captured] Request"
"1420","9.319905160","10.10.78.22","192.168.42.169","TCP","66","3128  >  57220 [ACK] Seq=3028 Ack=563 Win=16640 Len=0 TSval=38203099 TSecr=3282695651"
"1421","9.320520806","10.10.78.22","192.168.42.169","TCP","66","[TCP ACKed unseen segment] 3128  >  57184 [ACK] Seq=1 Ack=465 Win=139 Len=0 TSval=38203099 TSecr=3282695651"
"1422","9.385294321","10.10.78.22","192.168.42.169","OCSP","993","Response"
"1423","9.385315501","192.168.42.169","10.10.78.22","TCP","66","57184  >  3128 [ACK] Seq=465 Ack=928 Win=272 Len=0 TSval=3282695668 TSecr=38203115"
"1424","9.387013978","192.168.42.169","10.10.78.22","TCP","1450","[TCP segment of a reassembled PDU]"
"1425","9.387038307","192.168.42.169","10.10.78.22","TLSv1.2","1235","Application Data"
"1426","9.390726945","10.10.78.22","192.168.42.169","TCP","66","3128  >  57220 [ACK] Seq=3028 Ack=1947 Win=19584 Len=0 TSval=38203117 TSecr=3282695668"
"1427","9.391774432","10.10.78.22","192.168.42.169","TCP","66","3128  >  57220 [ACK] Seq=3028 Ack=3116 Win=22528 Len=0 TSval=38203117 TSecr=3282695668"
"1428","9.471970464","192.168.42.169","10.10.78.22","TCP","66","57202  >  3128 [ACK] Seq=1 Ack=1 Win=317 Len=0 TSval=3282695690 TSecr=38200629"
"1429","9.473887317","10.10.78.22","192.168.42.169","TCP","66","[TCP ACKed unseen segment] 3128  >  57202 [ACK] Seq=1 Ack=2 Win=144 Len=0 TSval=38203138 TSecr=3282693184"
"1430","9.603948197","10.10.78.22","192.168.42.169","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
